busca local,10,1,0.2,1936,0.0088055
busca local,10,1,0.4,1025,0.0073027
busca local,10,1,0.6,841,0.0072928
busca local,10,1,0.8,818,0.0063818
busca local,10,2,0.2,1077,0.0059674
busca local,10,2,0.4,615,0.0165629
busca local,10,2,0.6,615,0.0125862
busca local,10,2,0.8,615,0.017931
busca local,10,3,0.2,1586,0.01955
busca local,10,3,0.4,917,0.0203356
busca local,10,3,0.6,793,0.0143246
busca local,10,3,0.8,793,0.0141324
busca local,10,4,0.2,2183,0.0168683
busca local,10,4,0.4,1251,0.0136397
busca local,10,4,0.6,815,0.0172952
busca local,10,4,0.8,803,0.0235921
busca local,10,5,0.2,1199,0.0175064
busca local,10,5,0.4,654,0.0097487
busca local,10,5,0.6,521,0.0174189
busca local,10,5,0.8,521,0.01793
busca local,10,6,0.2,1521,0.0193037
busca local,10,6,0.4,909,0.0171383
busca local,10,6,0.6,755,0.0183514
busca local,10,6,0.8,755,0.0271667
busca local,10,7,0.2,2179,0.0113623
busca local,10,7,0.4,1439,0.0180377
busca local,10,7,0.6,1221,0.0227777
busca local,10,7,0.8,1083,0.0183247
busca local,10,8,0.2,1720,0.0197371
busca local,10,8,0.4,1020,0.0185712
busca local,10,8,0.6,610,0.0149207
busca local,10,8,0.8,540,0.0170485
busca local,10,9,0.2,1574,0.012562
busca local,10,9,0.4,876,0.0144629
busca local,10,9,0.6,582,0.0216029
busca local,10,9,0.8,554,0.0201393
busca local,10,10,0.2,1869,0.0176536
busca local,10,10,0.4,1144,0.0199584
busca local,10,10,0.6,710,0.0222489
busca local,10,10,0.8,671,0.0205274
busca local,20,1,0.2,4434,0.0533018
busca local,20,1,0.4,3199,0.0539164
busca local,20,1,0.6,2986,0.0474411
busca local,20,1,0.8,2986,0.0405818
busca local,20,2,0.2,8430,0.0382024
busca local,20,2,0.4,4987,0.0418052
busca local,20,2,0.6,3243,0.0449095
busca local,20,2,0.8,2980,0.0400883
busca local,20,3,0.2,6252,0.033197
busca local,20,3,0.4,3976,0.0305245
busca local,20,3,0.6,3583,0.033579
busca local,20,3,0.8,3583,0.0338788
busca local,20,4,0.2,9247,0.0398369
busca local,20,4,0.4,5354,0.0314089
busca local,20,4,0.6,3326,0.0440818
busca local,20,4,0.8,3040,0.0398218
busca local,20,5,0.2,4373,0.0381045
busca local,20,5,0.4,2571,0.0311894
busca local,20,5,0.6,2173,0.0335467
busca local,20,5,0.8,2173,0.0333928
busca local,20,6,0.2,6568,0.0438014
busca local,20,6,0.4,3582,0.0423428
busca local,20,6,0.6,3055,0.0388353
busca local,20,6,0.8,3055,0.0383352
busca local,20,7,0.2,10500,0.0397125
busca local,20,7,0.4,6316,0.0391481
busca local,20,7,0.6,4133,0.0358528
busca local,20,7,0.8,3878,0.0477452
busca local,20,8,0.2,4044,0.0406976
busca local,20,8,0.4,2145,0.0452949
busca local,20,8,0.6,1638,0.043702
busca local,20,8,0.8,1638,0.0421339
busca local,20,9,0.2,3618,0.0478844
busca local,20,9,0.4,2097,0.0300037
busca local,20,9,0.6,1972,0.0452553
busca local,20,9,0.8,1972,0.033305
busca local,20,10,0.2,4979,0.0255757
busca local,20,10,0.4,3151,0.0351078
busca local,20,10,0.6,2184,0.0374716
busca local,20,10,0.8,1995,0.0346309
busca local,50,1,0.2,40952,0.216783
busca local,50,1,0.4,24586,0.234756
busca local,50,1,0.6,18222,0.24576
busca local,50,1,0.8,18022,0.203378
busca local,50,2,0.2,30945,0.236371
busca local,50,2,0.4,18455,0.22524
busca local,50,2,0.6,14214,0.210993
busca local,50,2,0.8,14053,0.232123
busca local,50,3,0.2,34765,0.262745
busca local,50,3,0.4,21513,0.224674
busca local,50,3,0.6,16559,0.188647
busca local,50,3,0.8,16591,0.244489
busca local,50,4,0.2,28586,0.204094
busca local,50,4,0.4,17393,0.208528
busca local,50,4,0.6,14080,0.196107
busca local,50,4,0.8,14080,0.233275
busca local,50,5,0.2,32643,0.217054
busca local,50,5,0.4,18177,0.221923
busca local,50,5,0.6,14612,0.200298
busca local,50,5,0.8,14612,0.212178
busca local,50,6,0.2,36609,0.245141
busca local,50,6,0.4,22474,0.217107
busca local,50,6,0.6,14975,0.216899
busca local,50,6,0.8,14066,0.196707
busca local,50,7,0.2,43284,0.227526
busca local,50,7,0.4,23308,0.215664
busca local,50,7,0.6,17694,0.234628
busca local,50,7,0.8,17634,0.209133
busca local,50,8,0.2,44655,0.22763
busca local,50,8,0.4,25121,0.237982
busca local,50,8,0.6,21329,0.194868
busca local,50,8,0.8,21329,0.216468
busca local,50,9,0.2,34470,0.254157
busca local,50,9,0.4,20719,0.263828
busca local,50,9,0.6,14422,0.221478
busca local,50,9,0.8,13952,0.245292
busca local,50,10,0.2,33544,0.221687
busca local,50,10,0.4,20006,0.209833
busca local,50,10,0.6,14377,0.19138
busca local,50,10,0.8,14374,0.205389
busca local,100,1,0.2,147260,1.42051
busca local,100,1,0.4,88175,1.53414
busca local,100,1,0.6,72017,1.23782
busca local,100,1,0.8,72017,1.21413
busca local,100,2,0.2,127328,1.21675
busca local,100,2,0.4,75448,1.06615
busca local,100,2,0.6,59234,1.19005
busca local,100,2,0.8,59234,1.20938
busca local,100,3,0.2,131714,1.17583
busca local,100,3,0.4,82593,1.11327
busca local,100,3,0.6,68537,1.48222
busca local,100,3,0.8,68572,1.20208
busca local,100,4,0.2,133224,1.2768
busca local,100,4,0.4,82842,1.30303
busca local,100,4,0.6,68770,1.19199
busca local,100,4,0.8,68770,1.28852
busca local,100,5,0.2,127451,1.06376
busca local,100,5,0.4,75276,1.10135
busca local,100,5,0.6,55714,1.08948
busca local,100,5,0.8,55103,1.38826
busca local,100,6,0.2,142761,0.926113
busca local,100,6,0.4,80307,0.925462
busca local,100,6,0.6,62459,1.08643
busca local,100,6,0.8,62398,1.28605
busca local,100,7,0.2,136974,1.48761
busca local,100,7,0.4,81506,1.24695
busca local,100,7,0.6,62204,0.882616
busca local,100,7,0.8,62204,1.14553
busca local,100,8,0.2,162777,1.57626
busca local,100,8,0.4,95729,1.5289
busca local,100,8,0.6,80708,1.41644
busca local,100,8,0.8,80708,1.39708
busca local,100,9,0.2,118535,1.25573
busca local,100,9,0.4,73577,0.908985
busca local,100,9,0.6,58801,0.888059
busca local,100,9,0.8,58801,0.944354
busca local,100,10,0.2,120857,1.24722
busca local,100,10,0.4,74143,1.01319
busca local,100,10,0.6,61361,0.875019
busca local,100,10,0.8,61361,0.917953
busca local,200,1,0.2,513769,13.5573
busca local,200,1,0.4,305165,7.84865
busca local,200,1,0.6,254295,8.98595
busca local,200,1,0.8,254295,10.8488
busca local,200,2,0.2,551089,11.2138
busca local,200,2,0.4,331592,10.5955
busca local,200,2,0.6,266002,9.63141
busca local,200,2,0.8,266002,10.2984
busca local,200,3,0.2,496823,9.74901
busca local,200,3,0.4,312068,10.756
busca local,200,3,0.6,254476,8.47925
busca local,200,3,0.8,254476,8.48372
busca local,200,4,0.2,595510,8.89224
busca local,200,4,0.4,366071,7.77126
busca local,200,4,0.6,297113,7.70612
busca local,200,4,0.8,297113,8.19786
busca local,200,5,0.2,522496,9.30636
busca local,200,5,0.4,319355,7.9901
busca local,200,5,0.6,260342,5.90669
busca local,200,5,0.8,260342,6.11485
busca local,200,6,0.2,484848,7.56492
busca local,200,6,0.4,288447,9.72589
busca local,200,6,0.6,235703,9.0619
busca local,200,6,0.8,235703,9.63709
busca local,200,7,0.2,464663,11.9
busca local,200,7,0.4,291178,6.61968
busca local,200,7,0.6,246407,9.16559
busca local,200,7,0.8,246407,11.678
busca local,200,8,0.2,500071,10.3487
busca local,200,8,0.4,292129,10.433
busca local,200,8,0.6,225228,14.1075
busca local,200,8,0.8,225228,12.1643
busca local,200,9,0.2,540063,18.3677
busca local,200,9,0.4,323740,15.6121
busca local,200,9,0.6,254771,16.4789
busca local,200,9,0.8,254771,19.086
busca local,200,10,0.2,547849,16.9417
busca local,200,10,0.4,339352,14.0377
busca local,200,10,0.6,268360,10.5696
busca local,200,10,0.8,268360,12.4153
busca local,500,1,0.2,3023595,336.049
busca local,500,1,0.4,1851714,270.144
busca local,500,1,0.6,1579068,183.317
busca local,500,1,0.8,1579068,145.333
busca local,500,2,0.2,3431517,213.432
busca local,500,2,0.4,2055437,177.016
busca local,500,2,0.6,1712258,263.08
busca local,500,2,0.8,1712362,255.481
busca local,500,3,0.2,3188037,406.481
busca local,500,3,0.4,1925397,246.312
busca local,500,3,0.6,1641771,157.195
busca local,500,3,0.8,1641818,169.403
busca local,500,4,0.2,3304464,154.923
busca local,500,4,0.4,1988581,118.59
busca local,500,4,0.6,1640925,123.443
busca local,500,4,0.8,1640876,127.543
busca local,500,5,0.2,3188025,162.889
busca local,500,5,0.4,1901188,140.207
busca local,500,5,0.6,1468310,85.6784
busca local,500,5,0.8,1468431,79.653
busca local,500,6,0.2,2862455,152.235
busca local,500,6,0.4,1684801,95.974
busca local,500,6,0.6,1411900,149.349
busca local,500,6,0.8,1411998,153.592
busca local,500,7,0.2,3246824,127.119
busca local,500,7,0.4,1958888,95.2856
busca local,500,7,0.6,1634405,108.468
busca local,500,7,0.8,1634424,112.895
busca local,500,8,0.2,3190473,188.188
busca local,500,8,0.4,1901123,107.609
busca local,500,8,0.6,1540444,100.451
busca local,500,8,0.8,1540482,98.5854
busca local,500,9,0.2,3431603,137.231
busca local,500,9,0.4,2041831,121.113
busca local,500,9,0.6,1681077,72.8452
busca local,500,9,0.8,1680287,108.414
busca local,500,10,0.2,3203141,147.385
busca local,500,10,0.4,1941980,130.545
busca local,500,10,0.6,1519819,64.4451
busca local,500,10,0.8,1519234,104.421
